Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,Tiny_URL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
www.electricaltechnology.org,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.oberlin.net,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.sparknotes.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
www.thesaurus.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.thefreedictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.pianolessons.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.tuluzz.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.kinopoisk.ru,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
searchitoperations.techtarget.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.craft-e-corner.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kkmm.gov.my,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
www.straighttalkforthesoul.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.savitari.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.slideshare.net,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
uk.clarksjobs.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.macworld.co.uk,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0
www.lammertbies.nl,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
www.dd-wrt.com,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0
greatist.com,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0
heroeslounge.gg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
www.hans-wurst.net,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
www.bangerhead.se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.showplaceicon.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
felix.neocities.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ausopen.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.fonearena.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.emedicinehealth.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.audi.co.za,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
military.wikia.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
www.fastcodesign.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0
digitalphotography.exposed,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.gamespot.com,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
ec.europa.eu,0,0,1,5,0,0,0,1,0,0,1,1,0,0,0,1,0
www.golfdiscount.com,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
www.iconarchive.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
biddle-air.co.uk,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
dictionary.babylon-software.com,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
www.glitchwrks.com,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0
repassefeminista.wordpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.sosanhgia.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.apstudynotes.org,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.biologyjunction.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stats.stackexchange.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.youtube.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
encyclopedia.lubopitko-bg.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
www.forumptd.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
glosbe.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.novadevelopment.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0
access.redhat.com,0,0,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0
www.orafaq.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.mrspeakers.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.thegraphicdesignschool.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.tv.pl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
alexisgrant.com,0,0,1,4,0,0,1,1,0,1,0,1,0,0,0,0,0
everything.explained.today,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
www.mirc.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.consumerreports.org,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0
blog.idrsolutions.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.avclub.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.internetslang.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
docbook.com.au,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
www.alliedfcu.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leonardosnt.github.io,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
www.sakenin.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.pcgamer.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
encyclopedia2.thefreedictionary.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.yasminka.cz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manual.audacityteam.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wikihow.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.mogamicable.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.libertyshield.com,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
topreviews.s3.amazonaws.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
oldmalayalamcinema.wordpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.tutorialspoint.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
www.accessify.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.computerworld.com,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
www.fulllinestencil.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.elegantthemes.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.playmeo.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ijcte.org,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
sites.fas.harvard.edu,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0
books.google.co.in,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.tumblr.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
www.riverbed.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0
www.definitions.net,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,0
www.nach-dem-abitur.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
derechomx.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
www.quackit.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.fokus.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.fotosearch.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.bigfishgames.com,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0
www.cafedelabourse.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yourbusiness.azcentral.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
www.foxtv.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
www.sonnettech.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.quilt.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0
www.breitbart.com,0,0,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0
umnie-deti.com.ua,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
www.digital-scrapbooking-storage.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
herpes.emedtv.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.famousfix.com,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0
www.hydroquebec.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0
naturalwireless.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.pcworld.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
www.skidresor.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.coppelltx.gov,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
www.motiondsp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.220.ro,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
planetcalc.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
www.clubconcrete.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.visitindy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apple.stackexchange.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.petitcitron.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.computerhope.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
www.statricks.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
www.guitarcenter.com,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
mac.eltima.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
wiki.secondlife.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
www.rand.org,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0
www.toppro10.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.vocabulary.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.thefreedictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.google.co.id,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
www.tiberino.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
filmeleporno.xxx,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ota.ox.ac.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0
www.pennzoil.com,0,0,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0
www.tortissimo.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
linux.die.net,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.addictivetips.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.moroni10.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
www.synonym-finder.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
www.anothermanmag.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web.mit.edu,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0
www.newegg.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
www.vttl.be,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
pudhari.news,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
zlsa.github.io,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
www.thefreedictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.justice.org,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.webopedia.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
www.conceptdraw.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.carpartstuning.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.facebook.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
msdn.microsoft.com,0,0,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0
www.phonescombat.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
www.aakb.dk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.practiceofthepractice.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.wipaire.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.yourdictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.bbc.co.uk,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
www.nascar.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
jazzin.london,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.slideserve.com,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0
www.computerhope.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.solutionsirb.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.simon.com,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0
www.pearsoned.co.in,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,0,0
www-03.ibm.com,0,0,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0
stackoverflow.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.opticsplanet.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
www.sheppardsoftware.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
www.yourdictionary.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
chesaudade.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
ru.pinterest.com,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.druckerpatronentankstellen.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.redlinegroup.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
www.tomshardware.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.yourdictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
bvconline.com.ar,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sahih-al-islam.blogspot.com,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
stackoverflow.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
pianosheetmusiconline.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.webdnstools.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.techfaq360.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
espacepourlavie.ca,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.bvmobileapps.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.reference.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
www.whitecoatinvestor.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.eguest.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.anwalt.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
gs8.hk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.get-piano-lessons.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
www.foxtons.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freelist.gr,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
www.dhd24.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.hoursmap.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
www.vichy-roche.ru,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
universal_en_ru.academic.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
www.torproject.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.halge.se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.domarada.sk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.crosswordsolver.org,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
visitgreece.gr,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
dictionary.sensagent.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.echelonsports.com.au,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
www.ietf.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.boysfuns.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.churchandchapel.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
livrodosmediuns.wordpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.dafont.com,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
www.comicsporno.eu,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
www.mihraphaber.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
magic.wizards.com,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
aparejodefortuna.wordpress.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t-loves.narod.ru,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
www.living-puppets.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
www.answers.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.tumblr.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
shell.cas.usf.edu,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
www.turtletrader.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.senso-ji.jp,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
android-apk.net,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0
ddoboja.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
www.blackhat.com,0,0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0
www.referenceforbusiness.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
iflix.top,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
www.learnfusion360.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,0
www.meteoprog.pl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
www.sufurriadroxu.it,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.walmart.com,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
www.elecdude.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
adage.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0
www.stevemeadedesigns.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
www.havwoods.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ru.godaddy.com,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
fsymbols.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
www.diecarfactory.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
www.expertsystem.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
www.simplyhired.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
www.digiturkkampanyalari.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.thefreedictionary.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disneyfairies2005-2007.tumblr.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
novafashion.ru:443,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
www.fogscreen.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technet.microsoft.com,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.edenbridgetown.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0
queryshark.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
systterpuessen.files.wordpress.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.ehow.com,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
pinkskky.blogspot.ru,0,0,1,3,0,0,0,1,0,1,1,1,0,0,0,0,0
www.supersamastore.it,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.amazon.com,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
www.crestonwood.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rgipt.ac.in,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.iracing.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.mutuo.it,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vamoaestudiarmedicina.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
parade.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.astrologyonline.eu,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0
www.lifewire.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
technofizi.net,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
www.missfiga.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.chiefarchitect.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
www.2345daohang.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.game.co.uk,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0
blog.hubspot.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.crestonwood.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rgipt.ac.in,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
www.iracing.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.mutuo.it,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
vamoaestudiarmedicina.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
parade.com,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0
www.astrologyonline.eu,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0
www.lifewire.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
technofizi.net,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
www.missfiga.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
www.chiefarchitect.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
www.2345daohang.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.game.co.uk,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0
blog.hubspot.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
sophie-world.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
www.provenancevineyards.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
www.online-tech-tips.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
www.enkiquotes.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
answers.yahoo.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.chiostrodelbramante.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yummy-cummy-in-my-tummy.tumblr.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
www.j-net.cn,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
press-preview.weebly.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
taccs.hu,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
wiki.openstreetmap.org,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.merriam-webster.com,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
www.bls.gov,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
ru.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
searchnetworking.techtarget.com,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0
www.provenancevineyards.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
support.brother.com,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0
www.excel-easy.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
stattrek.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
www.flaticon.com,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
www.bobsplans.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
www.history.com,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
remontka.pro,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
twitter.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
www.calculate.co.il,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
